timestamp,accuracy,error,in_latency_window,retrain_active,deploy_active
0,1.0000,0.0000,False,False,False
1,1.0000,0.0000,False,False,False
2,1.0000,0.0000,False,False,False
3,1.0000,0.0000,False,False,False
4,0.0000,1.0000,False,False,False
5,1.0000,0.0000,False,False,False
6,1.0000,0.0000,False,False,False
7,1.0000,0.0000,False,False,False
8,0.0000,1.0000,False,False,False
9,0.0000,1.0000,False,False,False
10,1.0000,0.0000,False,False,False
11,0.0000,1.0000,False,False,False
12,1.0000,0.0000,False,False,False
13,1.0000,0.0000,False,False,False
14,1.0000,0.0000,False,False,False
15,0.0000,1.0000,False,False,False
16,1.0000,0.0000,False,False,False
17,1.0000,0.0000,False,False,False
18,1.0000,0.0000,False,False,False
19,1.0000,0.0000,False,False,False
20,1.0000,0.0000,False,False,False
21,1.0000,0.0000,False,False,False
22,1.0000,0.0000,False,False,False
23,0.0000,1.0000,False,False,False
24,1.0000,0.0000,False,False,False
25,0.0000,1.0000,False,False,False
26,1.0000,0.0000,False,False,False
27,0.0000,1.0000,False,False,False
28,1.0000,0.0000,False,False,False
29,1.0000,0.0000,False,False,False
30,0.0000,1.0000,False,False,False
31,0.0000,1.0000,False,False,False
32,1.0000,0.0000,False,False,False
33,1.0000,0.0000,False,False,False
34,1.0000,0.0000,False,False,False
35,1.0000,0.0000,False,False,False
36,0.0000,1.0000,False,False,False
37,1.0000,0.0000,False,False,False
38,0.0000,1.0000,False,False,False
39,0.0000,1.0000,False,False,False
40,1.0000,0.0000,False,False,False
41,1.0000,0.0000,False,False,False
42,1.0000,0.0000,False,False,False
43,1.0000,0.0000,False,False,False
44,1.0000,0.0000,False,False,False
45,1.0000,0.0000,False,False,False
46,1.0000,0.0000,False,False,False
47,0.0000,1.0000,False,False,False
48,1.0000,0.0000,False,False,False
49,1.0000,0.0000,False,False,False
50,1.0000,0.0000,False,False,False
51,1.0000,0.0000,False,False,False
52,0.0000,1.0000,False,False,False
53,1.0000,0.0000,False,False,False
54,1.0000,0.0000,False,False,False
55,0.0000,1.0000,False,False,False
56,0.0000,1.0000,False,False,False
57,1.0000,0.0000,False,False,False
58,1.0000,0.0000,False,False,False
59,1.0000,0.0000,False,False,False
60,1.0000,0.0000,False,False,False
61,1.0000,0.0000,False,False,False
62,1.0000,0.0000,False,False,False
63,0.0000,1.0000,False,False,False
64,1.0000,0.0000,False,False,False
65,1.0000,0.0000,False,False,False
66,1.0000,0.0000,False,False,False
67,0.0000,1.0000,False,False,False
68,1.0000,0.0000,False,False,False
69,1.0000,0.0000,False,False,False
70,1.0000,0.0000,False,False,False
71,0.0000,1.0000,False,False,False
72,1.0000,0.0000,False,False,False
73,0.0000,1.0000,False,False,False
74,1.0000,0.0000,False,False,False
75,0.0000,1.0000,False,False,False
76,1.0000,0.0000,False,False,False
77,1.0000,0.0000,False,False,False
78,1.0000,0.0000,False,False,False
79,1.0000,0.0000,False,False,False
80,1.0000,0.0000,False,False,False
81,0.0000,1.0000,False,False,False
82,1.0000,0.0000,False,False,False
83,1.0000,0.0000,False,False,False
84,1.0000,0.0000,False,False,False
85,1.0000,0.0000,False,False,False
86,1.0000,0.0000,False,False,False
87,0.0000,1.0000,False,False,False
88,1.0000,0.0000,False,False,False
89,1.0000,0.0000,False,False,False
90,0.0000,1.0000,False,False,False
91,1.0000,0.0000,False,False,False
92,1.0000,0.0000,False,False,False
93,1.0000,0.0000,False,False,False
94,0.0000,1.0000,False,False,False
95,1.0000,0.0000,False,False,False
96,0.0000,1.0000,False,False,False
97,0.0000,1.0000,False,False,False
98,1.0000,0.0000,False,False,False
99,1.0000,0.0000,False,False,False
100,1.0000,0.0000,False,False,False
101,1.0000,0.0000,False,False,False
102,1.0000,0.0000,False,False,False
103,1.0000,0.0000,False,False,False
104,1.0000,0.0000,False,False,False
105,1.0000,0.0000,False,False,False
106,1.0000,0.0000,False,False,False
107,1.0000,0.0000,False,False,False
108,1.0000,0.0000,False,False,False
109,1.0000,0.0000,False,False,False
110,1.0000,0.0000,False,False,False
111,1.0000,0.0000,False,False,False
112,0.0000,1.0000,False,False,False
113,1.0000,0.0000,False,False,False
114,0.0000,1.0000,False,False,False
115,0.0000,1.0000,False,False,False
116,1.0000,0.0000,False,False,False
117,1.0000,0.0000,False,False,False
118,0.0000,1.0000,False,False,False
119,1.0000,0.0000,False,False,False
120,0.0000,1.0000,False,False,False
121,1.0000,0.0000,False,False,False
122,0.0000,1.0000,False,False,False
123,0.0000,1.0000,False,False,False
124,1.0000,0.0000,False,False,False
125,0.0000,1.0000,False,False,False
126,0.0000,1.0000,False,False,False
127,1.0000,0.0000,False,False,False
128,1.0000,0.0000,False,False,False
129,1.0000,0.0000,False,False,False
130,1.0000,0.0000,False,False,False
131,1.0000,0.0000,False,False,False
132,1.0000,0.0000,False,False,False
133,1.0000,0.0000,False,False,False
134,0.0000,1.0000,False,False,False
135,1.0000,0.0000,False,False,False
136,1.0000,0.0000,False,False,False
137,1.0000,0.0000,False,False,False
138,1.0000,0.0000,False,False,False
139,1.0000,0.0000,False,False,False
140,0.0000,1.0000,False,False,False
141,1.0000,0.0000,False,False,False
142,0.0000,1.0000,False,False,False
143,1.0000,0.0000,False,False,False
144,0.0000,1.0000,False,False,False
145,1.0000,0.0000,False,False,False
146,1.0000,0.0000,False,False,False
147,1.0000,0.0000,False,False,False
148,0.0000,1.0000,False,False,False
149,0.0000,1.0000,False,False,False
150,1.0000,0.0000,False,False,False
151,1.0000,0.0000,False,False,False
152,1.0000,0.0000,False,False,False
153,1.0000,0.0000,False,False,False
154,1.0000,0.0000,False,False,False
155,1.0000,0.0000,False,False,False
156,1.0000,0.0000,False,False,False
157,0.0000,1.0000,False,False,False
158,1.0000,0.0000,False,False,False
159,1.0000,0.0000,False,False,False
160,1.0000,0.0000,False,False,False
161,1.0000,0.0000,False,False,False
162,1.0000,0.0000,False,False,False
163,1.0000,0.0000,False,False,False
164,1.0000,0.0000,False,False,False
165,1.0000,0.0000,False,False,False
166,1.0000,0.0000,False,False,False
167,0.0000,1.0000,False,False,False
168,1.0000,0.0000,False,False,False
169,1.0000,0.0000,False,False,False
170,1.0000,0.0000,False,False,False
171,0.0000,1.0000,False,False,False
172,1.0000,0.0000,False,False,False
173,1.0000,0.0000,False,False,False
174,1.0000,0.0000,False,False,False
175,1.0000,0.0000,False,False,False
176,1.0000,0.0000,False,False,False
177,1.0000,0.0000,False,False,False
178,1.0000,0.0000,False,False,False
179,1.0000,0.0000,False,False,False
180,0.0000,1.0000,False,False,False
181,0.0000,1.0000,False,False,False
182,1.0000,0.0000,False,False,False
183,0.0000,1.0000,False,False,False
184,1.0000,0.0000,False,False,False
185,1.0000,0.0000,False,False,False
186,1.0000,0.0000,False,False,False
187,1.0000,0.0000,False,False,False
188,0.0000,1.0000,False,False,False
189,0.0000,1.0000,False,False,False
190,0.0000,1.0000,False,False,False
191,1.0000,0.0000,False,False,False
192,0.0000,1.0000,False,False,False
193,1.0000,0.0000,False,False,False
194,0.0000,1.0000,False,False,False
195,1.0000,0.0000,False,False,False
196,1.0000,0.0000,False,False,False
197,1.0000,0.0000,False,False,False
198,1.0000,0.0000,False,False,False
199,1.0000,0.0000,False,False,False
200,1.0000,0.0000,False,False,False
201,1.0000,0.0000,False,False,False
202,1.0000,0.0000,False,False,False
203,1.0000,0.0000,False,False,False
204,1.0000,0.0000,False,False,False
205,1.0000,0.0000,False,False,False
206,1.0000,0.0000,False,False,False
207,1.0000,0.0000,False,False,False
208,1.0000,0.0000,False,False,False
209,0.0000,1.0000,False,False,False
210,1.0000,0.0000,False,False,False
211,1.0000,0.0000,False,False,False
212,1.0000,0.0000,False,False,False
213,1.0000,0.0000,False,False,False
214,1.0000,0.0000,False,False,False
215,1.0000,0.0000,False,False,False
216,0.0000,1.0000,False,False,False
217,1.0000,0.0000,False,False,False
218,1.0000,0.0000,False,False,False
219,1.0000,0.0000,False,False,False
220,1.0000,0.0000,False,False,False
221,1.0000,0.0000,False,False,False
222,0.0000,1.0000,False,False,False
223,1.0000,0.0000,False,False,False
224,1.0000,0.0000,False,False,False
225,1.0000,0.0000,False,False,False
226,1.0000,0.0000,False,False,False
227,1.0000,0.0000,False,False,False
228,1.0000,0.0000,False,False,False
229,1.0000,0.0000,False,False,False
230,1.0000,0.0000,False,False,False
231,1.0000,0.0000,False,False,False
232,0.0000,1.0000,False,False,False
233,1.0000,0.0000,False,False,False
234,1.0000,0.0000,False,False,False
235,1.0000,0.0000,False,False,False
236,0.0000,1.0000,False,False,False
237,0.0000,1.0000,False,False,False
238,1.0000,0.0000,False,False,False
239,1.0000,0.0000,False,False,False
240,0.0000,1.0000,False,False,False
241,1.0000,0.0000,False,False,False
242,1.0000,0.0000,False,False,False
243,1.0000,0.0000,False,False,False
244,1.0000,0.0000,False,False,False
245,1.0000,0.0000,False,False,False
246,1.0000,0.0000,False,False,False
247,1.0000,0.0000,False,False,False
248,1.0000,0.0000,False,False,False
249,1.0000,0.0000,False,False,False
250,1.0000,0.0000,False,False,False
251,1.0000,0.0000,False,False,False
252,0.0000,1.0000,False,False,False
253,1.0000,0.0000,False,False,False
254,1.0000,0.0000,False,False,False
255,1.0000,0.0000,False,False,False
256,1.0000,0.0000,False,False,False
257,1.0000,0.0000,False,False,False
258,0.0000,1.0000,False,False,False
259,0.0000,1.0000,False,False,False
260,1.0000,0.0000,False,False,False
