timestamp,accuracy,error,in_latency_window,retrain_active,deploy_active
0,1.0000,0.0000,False,False,False
1,0.0000,1.0000,False,False,False
2,1.0000,0.0000,False,False,False
3,0.0000,1.0000,False,False,False
4,0.0000,1.0000,False,False,False
5,1.0000,0.0000,False,False,False
6,1.0000,0.0000,False,False,False
7,0.0000,1.0000,False,False,False
8,1.0000,0.0000,False,False,False
9,1.0000,0.0000,False,False,False
10,0.0000,1.0000,False,False,False
11,1.0000,0.0000,False,False,False
12,0.0000,1.0000,False,False,False
13,0.0000,1.0000,False,False,False
14,0.0000,1.0000,False,False,False
15,0.0000,1.0000,False,False,False
16,1.0000,0.0000,False,False,False
17,0.0000,1.0000,False,False,False
18,0.0000,1.0000,False,False,False
19,1.0000,0.0000,False,False,False
20,0.0000,1.0000,False,False,False
21,1.0000,0.0000,False,False,False
22,0.0000,1.0000,False,False,False
23,1.0000,0.0000,False,False,False
24,0.0000,1.0000,False,False,False
25,1.0000,0.0000,False,False,False
26,0.0000,1.0000,False,False,False
27,0.0000,1.0000,False,False,False
28,1.0000,0.0000,False,False,False
29,0.0000,1.0000,False,False,False
30,1.0000,0.0000,False,False,False
31,0.0000,1.0000,False,False,False
32,1.0000,0.0000,False,False,False
33,1.0000,0.0000,False,False,False
34,1.0000,0.0000,False,False,False
35,0.0000,1.0000,False,False,False
36,0.0000,1.0000,False,False,False
37,0.0000,1.0000,False,False,False
38,1.0000,0.0000,False,False,False
39,0.0000,1.0000,False,False,False
40,1.0000,0.0000,False,False,False
41,1.0000,0.0000,False,False,False
42,1.0000,0.0000,False,False,False
43,0.0000,1.0000,False,False,False
44,1.0000,0.0000,False,False,False
45,1.0000,0.0000,False,False,False
46,1.0000,0.0000,False,False,False
47,1.0000,0.0000,False,False,False
48,0.0000,1.0000,False,False,False
49,0.0000,1.0000,False,False,False
50,1.0000,0.0000,False,False,False
51,0.0000,1.0000,False,False,False
52,1.0000,0.0000,False,False,False
53,1.0000,0.0000,False,False,False
54,1.0000,0.0000,False,False,False
55,0.0000,1.0000,False,False,False
56,1.0000,0.0000,False,False,False
57,1.0000,0.0000,False,False,False
58,1.0000,0.0000,False,False,False
59,0.0000,1.0000,False,False,False
60,0.0000,1.0000,False,False,False
61,0.0000,1.0000,False,False,False
62,1.0000,0.0000,False,False,False
63,1.0000,0.0000,False,False,False
64,0.0000,1.0000,False,False,False
65,0.0000,1.0000,False,False,False
66,0.0000,1.0000,False,False,False
67,0.0000,1.0000,False,False,False
68,1.0000,0.0000,False,False,False
